timestamp,open,high,low,close,volume
2020-04-11 00:00:00+00:00,49322.576,49331.776000000005,49300.76,49311.332,26.6781
2020-04-11 00:01:00+00:00,49311.332,49346.56,49308.28400000001,49342.152,41.866275
2020-04-11 00:02:00+00:00,49342.148,49395.336,49342.148,49395.336,27.13335
2020-04-11 00:03:00+00:00,49395.336,49414.756,49394.28400000001,49411.99600000001,41.416375
2020-04-11 00:04:00+00:00,49412.0,49433.908,49399.764,49433.904,119.39405
2020-04-11 00:05:00+00:00,49433.904,49486.704,49433.904,49486.7,72.723225
2020-04-11 00:06:00+00:00,49486.7,49486.704,49432.46,49432.46400000001,131.58620000000002
2020-04-11 00:07:00+00:00,49432.46400000001,49468.188,49405.880000000005,49456.0,148.49965
2020-04-11 00:08:00+00:00,49456.0,49482.504,49456.0,49482.504,11.98675
2020-04-11 00:09:00+00:00,49482.504,49498.0,49478.984,49498.0,67.856125
2020-04-11 00:10:00+00:00,49498.0,49499.2,49486.388000000006,49499.068,56.59547500000001
2020-04-11 00:11:00+00:00,49499.068,49504.096000000005,49479.32800000001,49479.332,69.046925
2020-04-11 00:12:00+00:00,49479.32800000001,49503.824,49479.32800000001,49503.82000000001,57.58647500000001
2020-04-11 00:13:00+00:00,49503.824,49540.0,49503.82000000001,49540.0,87.49865
2020-04-11 00:14:00+00:00,49540.0,49544.872,49517.672,49544.872,64.744
2020-04-11 00:15:00+00:00,49544.868,49591.10800000001,49536.732,49591.104,114.66355
2020-04-11 00:16:00+00:00,49591.104,49591.10800000001,49490.864,49526.984,84.66120000000001
2020-04-11 00:17:00+00:00,49526.988000000005,49529.600000000006,49463.9,49505.17600000001,103.75605
2020-04-11 00:18:00+00:00,49505.172,49544.872,49505.172,49542.936,33.1775
2020-04-11 00:19:00+00:00,49542.936,49571.856,49520.0,49566.316,47.48035
2020-04-11 00:20:00+00:00,49566.312000000005,49566.316,49553.536,49559.604,182.4382
2020-04-11 00:21:00+00:00,49559.604,49591.112,49537.452000000005,49591.112,31.56435
2020-04-11 00:22:00+00:00,49591.112,49620.672,49580.0,49590.600000000006,246.451515
2020-04-11 00:23:00+00:00,49590.596000000005,49605.756,49567.808000000005,49572.34,44.362300000000005
2020-04-11 00:24:00+00:00,49572.34,49589.312000000005,49498.60800000001,49504.556,50.872525
2020-04-11 00:25:00+00:00,49504.552,49524.708000000006,49487.18400000001,49524.708000000006,28.317175
2020-04-11 00:26:00+00:00,49524.708000000006,49542.39600000001,49516.03200000001,49526.492,28.70865
2020-04-11 00:27:00+00:00,49526.488000000005,49578.664,49526.488000000005,49577.868,21.608475
2020-04-11 00:28:00+00:00,49577.868,49628.036,49577.864,49628.036,58.787775
2020-04-11 00:29:00+00:00,49628.036,49700.0,49627.096000000005,49697.32800000001,130.6952
2020-04-11 00:30:00+00:00,49697.324,49697.324,49661.868,49693.092,220.6749
2020-04-11 00:31:00+00:00,49693.096000000005,49732.8,49666.112,49730.468,102.158875
2020-04-11 00:32:00+00:00,49730.46400000001,49789.600000000006,49713.600000000006,49779.092,220.949725
2020-04-11 00:33:00+00:00,49779.088,49779.088,49698.096000000005,49702.39600000001,96.500175
2020-04-11 00:34:00+00:00,49702.39600000001,49740.0,49649.99600000001,49650.0,66.576525
2020-04-11 00:35:00+00:00,49649.99600000001,49659.984,49506.148,49511.708000000006,143.57935
2020-04-11 00:36:00+00:00,49511.708000000006,49546.244000000006,49504.824,49546.244000000006,115.39905
2020-04-11 00:37:00+00:00,49546.240000000005,49598.82800000001,49521.604,49521.604,66.111275
2020-04-11 00:38:00+00:00,49521.600000000006,49596.18400000001,49508.432,49576.86,94.961925
2020-04-11 00:39:00+00:00,49576.86,49628.44,49562.36,49618.508,31.572025
2020-04-11 00:40:00+00:00,49618.512,49647.124,49589.324,49594.288,32.218399999999995
2020-04-11 00:41:00+00:00,49594.28400000001,49594.28400000001,49500.716,49515.312000000005,50.096275
2020-04-11 00:42:00+00:00,49515.308000000005,49531.824,49498.4,49510.7,46.0478
2020-04-11 00:43:00+00:00,49510.696,49510.7,49468.004,49468.004,31.4207
2020-04-11 00:44:00+00:00,49468.004,49509.052,49466.404,49494.9,43.549675
2020-04-11 00:45:00+00:00,49494.9,49494.9,49456.652,49466.948,42.6244
2020-04-11 00:46:00+00:00,49466.948,49494.036,49466.948,49494.036,21.2718
2020-04-11 00:47:00+00:00,49494.036,49531.652,49482.572,49520.404,35.5548
2020-04-11 00:48:00+00:00,49520.404,49520.404,49474.236,49474.236,17.78205
2020-04-11 00:49:00+00:00,49474.240000000005,49481.704,49446.244000000006,49452.048,28.677025
2020-04-11 00:50:00+00:00,49452.048,49454.26,49426.596000000005,49438.584,68.313675
2020-04-11 00:51:00+00:00,49438.584,49464.0,49424.0,49463.99600000001,40.709475
2020-04-11 00:52:00+00:00,49464.0,49464.0,49395.936,49434.288,72.344825
2020-04-11 00:53:00+00:00,49434.288,49453.556,49429.104,49453.556,51.441675
2020-04-11 00:54:00+00:00,49453.552,49489.304,49453.552,49484.192,32.227975
2020-04-11 00:55:00+00:00,49484.196,49539.136,49484.196,49539.136,11.8307
2020-04-11 00:56:00+00:00,49539.132000000005,49539.136,49504.316,49507.568,32.608025
2020-04-11 00:57:00+00:00,49507.572,49523.10800000001,49494.4,49518.792,48.136325
2020-04-11 00:58:00+00:00,49518.796,49518.796,49481.628,49489.172,36.294775
2020-04-11 00:59:00+00:00,49489.172,49539.136,49489.172,49539.132000000005,26.33855
2020-04-11 01:00:00+00:00,49539.128,49562.132000000005,49530.0,49559.22,58.8869
2020-04-11 01:01:00+00:00,49559.216,49572.392,49551.156,49551.16,41.55705
2020-04-11 01:02:00+00:00,49551.16,49578.584,49540.764,49578.584,31.523625000000003
2020-04-11 01:03:00+00:00,49578.58,49578.58,49548.25200000001,49563.024000000005,41.6218
2020-04-11 01:04:00+00:00,49563.024000000005,49565.2,49498.088,49498.088,86.090925
2020-04-11 01:05:00+00:00,49498.092,49524.276000000005,49476.240000000005,49477.644,55.495075
2020-04-11 01:06:00+00:00,49477.64000000001,49477.644,49465.152,49465.156,27.835175
2020-04-11 01:07:00+00:00,49465.152,49506.332,49465.152,49472.056,27.11505
2020-04-11 01:08:00+00:00,49472.056,49472.056,49442.376,49448.004,33.390925
2020-04-11 01:09:00+00:00,49448.004,49477.544,49448.004,49462.704,21.960125
2020-04-11 01:10:00+00:00,49462.708000000006,49462.708000000006,49438.612,49438.648,27.779275
2020-04-11 01:11:00+00:00,49438.652,49467.68400000001,49438.648,49459.66,8.95785
2020-04-11 01:12:00+00:00,49459.66,49498.024000000005,49447.872,49498.024000000005,15.49375
2020-04-11 01:13:00+00:00,49498.024000000005,49498.024000000005,49454.452000000005,49454.452000000005,26.370825
2020-04-11 01:14:00+00:00,49454.452000000005,49461.876,49443.808000000005,49443.808000000005,32.3585
2020-04-11 01:15:00+00:00,49443.812000000005,49463.628,49431.248,49431.248,18.212825
2020-04-11 01:16:00+00:00,49431.244000000006,49431.244000000006,49363.536,49369.904,52.586875
2020-04-11 01:17:00+00:00,49369.904,49420.264,49355.008,49420.264,50.85965
2020-04-11 01:18:00+00:00,49420.26,49432.692,49373.408,49420.7,39.822
2020-04-11 01:19:00+00:00,49420.7,49449.508,49408.876,49449.504,49.7682
2020-04-11 01:20:00+00:00,49449.504,49495.49600000001,49449.504,49463.024000000005,33.870725
2020-04-11 01:21:00+00:00,49463.024000000005,49463.024000000005,49423.976,49437.268,16.13495
2020-04-11 01:22:00+00:00,49437.268,49437.268,49394.888000000006,49394.888000000006,22.7821
2020-04-11 01:23:00+00:00,49394.888000000006,49403.420000000006,49380.98,49399.99600000001,30.1355
2020-04-11 01:24:00+00:00,49399.99600000001,49418.92800000001,49399.99600000001,49415.332,10.573275
2020-04-11 01:25:00+00:00,49415.32800000001,49450.49600000001,49415.32800000001,49435.056,19.890175
2020-04-11 01:26:00+00:00,49435.056,49446.880000000005,49400.0,49408.388000000006,32.7851
2020-04-11 01:27:00+00:00,49408.384000000005,49449.5,49402.664,49438.49600000001,13.17255
2020-04-11 01:28:00+00:00,49438.49600000001,49438.49600000001,49419.156,49423.404,29.66845
2020-04-11 01:29:00+00:00,49423.408,49428.456000000006,49423.404,49428.456000000006,41.365100000000005
